,cell line,test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,source,CID,Canonical_smiles,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,organism,cell type,morphology,tissue,disease
228,HeLa,MTT,Ag,24,31.25,73.852,250.0,-24.7,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
229,HeLa,MTT,Ag,24,62.5,73.214,250.0,-24.7,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
230,HeLa,MTT,Ag,24,125.0,68.75,250.0,-24.7,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
231,HeLa,MTT,Ag,24,250.0,24.49,250.0,-24.7,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
232,HeLa,MTT,Ag,24,500.0,23.852,250.0,-24.7,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
233,HeLa,MTT,Ag,24,1000.0,32.398,250.0,-24.7,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
234,HeLa,MTT,Ag,24,1.56,98.236,12.5,20.02,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
235,HeLa,MTT,Ag,24,3.12,98.236,12.5,20.02,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
236,HeLa,MTT,Ag,24,6.25,96.649,12.5,20.02,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
237,HeLa,MTT,Ag,24,12.5,95.414,12.5,20.02,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
238,HeLa,MTT,Ag,24,25.0,95.414,12.5,20.02,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
239,HeLa,MTT,Ag,24,50.0,98.236,12.5,20.02,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
240,HeLa,MTT,Ag,24,100.0,96.12,12.5,20.02,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
241,HeLa,MTT,Ag,24,200.0,89.065,12.5,20.02,0.0,1.93,0.7996,1.6,original,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
242,HeLa,MTT,Au,48,0.97,114.4508671,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
243,HeLa,MTT,Au,48,1.95,104.0462428,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
244,HeLa,MTT,Au,48,3.9,102.8901734,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
245,HeLa,MTT,Au,48,7.8,95.95375723,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
246,HeLa,MTT,Au,48,15.625,94.79768786,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
247,HeLa,MTT,Au,48,31.25,91.32947977,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
248,HeLa,MTT,Au,48,62.5,93.06358382,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
249,HeLa,MTT,Au,48,125.0,87.86127168,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
250,HeLa,MTT,Au,48,250.0,40.46242775,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
251,HeLa,MTT,Au,48,500.0,23.12138728,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
252,HeLa,MTT,Au,48,1000.0,20.80924855,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
253,HeLa,MTT,Au,48,2000.0,19.65317919,36.2,-18.4,0.0,2.54,1.692,1.35,additional,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
254,HeLa,MTT,Au,24,2.0,100.7,30.0,-3.36,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
255,HeLa,MTT,Au,24,5.0,97.727,30.0,-3.36,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
256,HeLa,MTT,Au,24,10.0,88.462,30.0,-3.36,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
257,HeLa,MTT,Au,24,20.0,83.042,30.0,-3.36,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
258,HeLa,MTT,Au,24,50.0,73.427,30.0,-3.36,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
259,HeLa,MTT,Au,24,2.0,98.427,50.0,-2.49,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
260,HeLa,MTT,Au,24,5.0,97.028,50.0,-2.49,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
261,HeLa,MTT,Au,24,10.0,90.385,50.0,-2.49,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,uterus,Adenocarcinoma
262,HeLa,MTT,SiO2,24,100.0,52.759,40.0,70.76,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,uterus,Adenocarcinoma
263,HeLa,MTT,SiO2,24,5.0,103.31,10.0,70.76,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,uterus,Adenocarcinoma
264,HeLa,MTT,SiO2,24,10.0,98.455,10.0,70.76,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,uterus,Adenocarcinoma
265,HeLa,MTT,SiO2,24,25.0,84.768,10.0,70.76,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,uterus,Adenocarcinoma
266,HeLa,MTT,SiO2,24,50.0,56.291,10.0,70.76,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,uterus,Adenocarcinoma
267,HeLa,MTT,SiO2,24,100.0,15.011,10.0,70.76,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,uterus,Adenocarcinoma
268,HeLa,MTT,Fe3O4,24,400.0,79.365,12.5,20.02,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,uterus,Adenocarcinoma
269,HeLa,MTT,Fe3O4,24,800.0,77.601,12.5,20.02,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,uterus,Adenocarcinoma
270,HeLa,MTT,Fe3O4,24,25.0,102.01,25.0,-13.0,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,uterus,Adenocarcinoma
271,HeLa,MTT,Fe3O4,24,50.0,104.01,25.0,-13.0,2.93255132,2.75,-0.239,1.4,original,16211978,O=[Fe].O=[Fe]O[Fe]=O,48,231.531,4.0,0.0,2.0,0.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75500815232343,60.440000000000005,-0.4323,3.1445000000000003,6.006207082989427,2.9755951785595207,0.7083333333333334,0.7083333333333334,0.1445879362059515,2.693653333635273,0.7216878364870323,0.0416666666666666,0.0416666666666666,0.0085051727179971,0.9184415584415582,10.820355811450035,15.783243473921974,19.64994347828649,24.39718717808321,Human,Human,epithelial,uterus,Adenocarcinoma
