,index,cell line,test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,source,CID,Canonical_smiles,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,organism,cell type,morphology,tissue,disease
289,1743.0,HeLa,CellTiterGlo,Pt,24,10.0,42.951,46.3,70.76,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
290,1744.0,HeLa,CellTiterGlo,Pt,24,20.0,14.426,46.3,70.76,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
291,1745.0,HeLa,CellTiterGlo,Pt,24,50.0,12.787,46.3,70.76,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
292,1746.0,HeLa,CellTiterGlo,Pt,24,100.0,12.787,46.3,70.76,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
293,1747.0,HeLa,CellTiterGlo,Pt,24,0.001,92.131,45.3,71.7,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
294,1748.0,HeLa,CellTiterGlo,Pt,24,0.01,97.705,45.3,71.7,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
295,1749.0,HeLa,CellTiterGlo,Pt,24,0.1,96.066,45.3,71.7,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
296,1750.0,HeLa,CellTiterGlo,Pt,24,1.0,97.049,45.3,71.7,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
297,1751.0,HeLa,CellTiterGlo,Pt,24,5.0,71.475,45.3,71.7,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
298,1752.0,HeLa,CellTiterGlo,Pt,24,10.0,60.984,45.3,71.7,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
299,1753.0,HeLa,CellTiterGlo,Pt,24,20.0,42.623,45.3,71.7,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
300,1754.0,HeLa,CellTiterGlo,Pt,24,50.0,27.869,45.3,71.7,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
301,1785.0,HeLa,CellTiterGlo,Pt,72,100.0,82.078,18.0,-8.0,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
302,1786.0,HeLa,CellTiterGlo,Pt,96,100.0,78.961,18.0,-16.5,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
303,1787.0,HeLa,CellTiterGlo,Pt,48,100.0,38.052,18.0,-40.5,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
304,1788.0,HeLa,CellTiterGlo,Pt,72,100.0,66.623,18.0,-16.86,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
305,1789.0,HeLa,CellTiterGlo,Pt,96,100.0,56.234,18.0,-24.75,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
306,1790.0,HeLa,CellTiterGlo,Pt,24,5.0,100.0,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
307,1791.0,HeLa,CellTiterGlo,Pt,24,10.0,98.443,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
308,1792.0,HeLa,CellTiterGlo,Pt,24,25.0,89.619,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
309,1793.0,HeLa,CellTiterGlo,Pt,24,50.0,80.45,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
310,1794.0,HeLa,CellTiterGlo,Pt,24,100.0,64.187,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
311,1795.0,HeLa,CellTiterGlo,Pt,24,5.0,84.201,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
312,1796.0,HeLa,CellTiterGlo,Pt,24,25.0,76.302,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
313,1797.0,HeLa,CellTiterGlo,Pt,24,50.0,72.89,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
314,1798.0,HeLa,CellTiterGlo,Pt,24,100.0,61.4,20.0,-8.72,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
315,1799.0,HeLa,CellTiterGlo,Pt,24,5.0,98.789,28.0,8.67,0.0,2.28,1.188,1.35,original,23939,[Pt],10,195.078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.756565851685,0.0,-0.0025,0.0,2.588435821108957,0.0,0.0,0.0,0.0,0.3162277660168379,0.0,0.0,0.0,0.0,0.6883116883116884,1.6883116883116884,0.1411418769909334,2.4996324430286685,0.2382914806340435,Human,Human,epithelial,uterus,Adenocarcinoma
316,,CHO-K1,MTT,Ag,24,0.005,90.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
317,,CHO-K1,MTT,Ag,24,0.01,83.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
318,,CHO-K1,MTT,Ag,24,0.05,80.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
319,,CHO-K1,MTT,Ag,24,0.1,86.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
320,,CHO-K1,MTT,Ag,24,1.0,70.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
321,,CHO-K1,MTT,Ag,24,5.0,63.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
322,,CHO-K1,MTT,Ag,24,10.0,57.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
323,,CHO-K1,MTT,Ag,24,50.0,43.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
324,,CHO-K1,MTT,Ag,24,100.0,40.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
325,,CHO-K1,MTT,Ag,24,250.0,38.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
326,,CHO-K1,MTT,Ag,24,500.0,30.0,15.0,-11.29,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
327,53.0,CHO-K1,MTT,Ag,24,0.005,98.0,19.6,-12.0,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
328,57.0,CHO-K1,MTT,Ag,24,0.01,91.0,19.6,-12.0,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
329,61.0,CHO-K1,MTT,Ag,24,0.05,88.0,19.6,-12.0,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
330,2.0,CHO-K1,MTT,Ag,24,0.1,84.0,19.6,-12.0,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
331,6.0,CHO-K1,MTT,Ag,24,1.0,80.0,19.6,-12.0,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
332,10.0,CHO-K1,MTT,Ag,24,5.0,76.0,19.6,-12.0,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
333,14.0,CHO-K1,MTT,Ag,24,10.0,70.0,19.6,-12.0,0.0,1.93,0.7996,1.6,additional,23954,[Ag],11,107.868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,1.7837651700316897,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,hamster,Animal,epithelial,ovary,Normal
